2025-09-13 12:27:30.646 | DEBUG    | views.widgets.dock_window.jlink_variable_dock:on_variable_write_requested:84 - 变量 f16CmdTagSpeed 写入成功
2025-09-13 12:27:31.931 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 2> 渲染状态: 暂停
2025-09-13 12:27:31.934 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 1> 渲染状态: 启用
2025-09-13 12:27:52.861 | DEBUG    | views.widgets.dock_window.jlink_variable_dock:on_variable_write_requested:84 - 变量 f16CmdTagSpeed 写入成功
2025-09-13 12:28:10.474 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 1> 渲染状态: 暂停
2025-09-13 12:28:10.479 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 2> 渲染状态: 启用
2025-09-13 12:28:11.637 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:connect_to_hss_data:127 - HSS示波器已连接到数据流
2025-09-13 12:28:11.747 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:connect_to_hss_data:127 - HSS示波器已连接到数据流
2025-09-13 12:28:11.747 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 3> 渲染状态: 暂停
2025-09-13 12:28:11.747 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:applyStyleSheet:69 - 尝试加载 QSS 路径: :/ECULab/qss/light/hss_oscilloscope.qss
2025-09-13 12:28:11.747 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:applyStyleSheet:72 - QSS 文件 :/ECULab/qss/light/hss_oscilloscope.qss 存在
2025-09-13 12:28:11.748 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_set_oscilloscope_background_color:108 - 设置单图模式背景色为: #ffffff
2025-09-13 12:28:11.748 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_set_oscilloscope_background_color:118 - 设置当前视图背景色为: #ffffff
2025-09-13 12:28:11.799 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 2> 渲染状态: 暂停
2025-09-13 12:28:11.807 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 3> 渲染状态: 启用
2025-09-13 12:28:11.812 | DEBUG    | views.widgets.configurable_widget:set_project_path:58 - 为 DockOscilloscope_HSSOscilloscope_示波器 3 设置项目路径: E:\电脑keil迁移\20250913\lib_version_MVIM_DPWM_HFI\FOC_App\ECUlab
2025-09-13 12:28:11.812 | DEBUG    | views.widgets.configurable_manager:register_widget:193 - 已注册可配置窗口: DockOscilloscope_HSSOscilloscope_示波器 3
2025-09-13 12:28:13.634 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 3> 渲染状态: 暂停
2025-09-13 12:28:13.636 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 2> 渲染状态: 启用
2025-09-13 12:28:20.375 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 2> 渲染状态: 暂停
2025-09-13 12:28:20.377 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 1> 渲染状态: 启用
2025-09-13 12:28:29.176 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 1> 渲染状态: 暂停
2025-09-13 12:28:29.178 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 2> 渲染状态: 启用
2025-09-13 12:28:30.514 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 2> 渲染状态: 暂停
2025-09-13 12:28:30.516 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 3> 渲染状态: 启用
2025-09-13 12:28:32.139 | DEBUG    | views.widgets.dock_window.jlink_variable_dock:applyStyleSheet:45 - 尝试加载 QSS 路径: :/ECULab/qss/light/jlink_variable_dock.qss
2025-09-13 12:28:32.140 | DEBUG    | views.widgets.dock_window.jlink_variable_dock:applyStyleSheet:48 - QSS 文件 :/ECULab/qss/light/jlink_variable_dock.qss 存在
2025-09-13 12:28:32.175 | DEBUG    | views.main_window:applyStyleSheet:190 - 尝试加载主窗口样式表: :/ECULab/qss/light/main_window.qss
2025-09-13 12:28:32.598 | DEBUG    | views.main_window:applyStyleSheet:198 - 已应用主窗口样式表
2025-09-13 12:28:32.602 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:applyStyleSheet:69 - 尝试加载 QSS 路径: :/ECULab/qss/light/hss_oscilloscope.qss
2025-09-13 12:28:32.602 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:applyStyleSheet:72 - QSS 文件 :/ECULab/qss/light/hss_oscilloscope.qss 存在
2025-09-13 12:28:32.655 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_set_oscilloscope_background_color:108 - 设置单图模式背景色为: #ffffff
2025-09-13 12:28:32.655 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_set_oscilloscope_background_color:118 - 设置当前视图背景色为: #ffffff
2025-09-13 12:28:32.655 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:applyStyleSheet:69 - 尝试加载 QSS 路径: :/ECULab/qss/light/hss_oscilloscope.qss
2025-09-13 12:28:32.655 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:applyStyleSheet:72 - QSS 文件 :/ECULab/qss/light/hss_oscilloscope.qss 存在
2025-09-13 12:28:32.703 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_set_oscilloscope_background_color:108 - 设置单图模式背景色为: #ffffff
2025-09-13 12:28:32.704 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_set_oscilloscope_background_color:118 - 设置当前视图背景色为: #ffffff
2025-09-13 12:28:32.704 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:applyStyleSheet:69 - 尝试加载 QSS 路径: :/ECULab/qss/light/hss_oscilloscope.qss
2025-09-13 12:28:32.704 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:applyStyleSheet:72 - QSS 文件 :/ECULab/qss/light/hss_oscilloscope.qss 存在
2025-09-13 12:28:32.755 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_set_oscilloscope_background_color:108 - 设置单图模式背景色为: #ffffff
2025-09-13 12:28:32.756 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_set_oscilloscope_background_color:118 - 设置当前视图背景色为: #ffffff
2025-09-13 12:28:32.756 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:applyStyleSheet:69 - 尝试加载 QSS 路径: :/ECULab/qss/light/hss_oscilloscope.qss
2025-09-13 12:28:32.756 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:applyStyleSheet:72 - QSS 文件 :/ECULab/qss/light/hss_oscilloscope.qss 存在
2025-09-13 12:28:32.808 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_set_oscilloscope_background_color:108 - 设置单图模式背景色为: #ffffff
2025-09-13 12:28:32.808 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_set_oscilloscope_background_color:118 - 设置当前视图背景色为: #ffffff
2025-09-13 12:28:35.768 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:reset_time_stamp:98 - HSS示波器时间戳已重置
2025-09-13 12:28:35.768 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:reset_time_stamp:98 - HSS示波器时间戳已重置
2025-09-13 12:28:35.768 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:reset_time_stamp:98 - HSS示波器时间戳已重置
2025-09-13 12:28:35.768 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:reset_time_stamp:98 - HSS示波器时间戳已重置
2025-09-13 12:28:35.768 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:reset_time_stamp:98 - HSS示波器时间戳已重置
2025-09-13 12:28:35.768 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:reset_time_stamp:98 - HSS示波器时间戳已重置
